Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/306378692/,Москва и Московская область,sale,flat,10,24,2,43.0,-1,0,21000000.0,Готовая кв-ра в Даниловском е2-комн. квартира,43 м²,,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/302620165/,Москва и Московская область,sale,flat,16,33,2,42.4,-1,0,21000000.0,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/307504573/,Москва и Московская область,sale,flat,30,44,2,64.9,-1,0,21500000.0,Покровское-Стрешнево,Строительный проезд,9С6,Трикотажная,Sky Garden
Яна Калашникова,realtor,https://www.cian.ru/sale/flat/300511201/,Москва и Московская область,sale,flat,2,12,2,57.0,-1,0,24300000.0,Кунцево,Бобруйская ,15/1,Молодёжная,
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/305282187/,Москва и Московская область,sale,flat,15,25,2,73.0,-1,0,25500000.0,Раменки, Лобачевского,118к2,Аминьевская,Лобачевский
Estes,real_estate_agent,https://www.cian.ru/sale/flat/308618379/,Москва и Московская область,sale,flat,20,21,2,61.9,-1,0,31000000.0,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ
Пионер,developer,https://www.cian.ru/sale/flat/301460277/,Москва и Московская область,sale,flat,16,39,1,37.2,-1,0,33428069.0,Даниловский,,,Павелецкая,Хай Лайф ЖК
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/306826191/,Москва и Московская область,sale,flat,4,4,2,75.7,-1,0,35900000.0,Марьина роща,проезд 12-й Марьиной рощи,8С2,Марьина Роща,Лофт-квартал Studio #12
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/306825825/,Москва и Московская область,sale,flat,2,23,2,74.6,-1,0,36000000.0,Хорошево-Мневники,проезд Проектируемый № 1074,1,Терехово ,Остров
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/304787082/,Москва и Московская область,sale,flat,5,17,2,49.0,-1,0,36800000.0,Гагаринский,Ленинский проспект,38,Ленинский проспект,Lunar
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296565916/,Москва и Московская область,sale,flat,4,8,2,65.0,-1,0,39900000.0,Тверской,Благовещенский переулок,5,Маяковская,
Estes,real_estate_agent,https://www.cian.ru/sale/flat/308111518/,Москва и Московская область,sale,flat,14,15,2,59.2,-1,0,43500000.0,Нагатинский затон, Корабельная,15,Нагатинский Затон,Ривер Парк Коломенское
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296485274/,Москва и Московская область,sale,flat,2,15,2,74.0,-1,0,48000000.0,Аэропорт,Ленинградский проспект,36с39,Динамо,ВТБ Арена парк
WELHOME,real_estate_agent,https://www.cian.ru/sale/flat/308995560/,Москва и Московская область,sale,flat,5,22,2,100.0,-1,0,77000000.0,Раменки,Ломоносовский проспект,25к2,Университет,Dominion
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/304865144/,Москва и Московская область,sale,flat,3,12,2,66.0,-1,0,82000000.0,Раменки,Мосфильмовская ,1А,Ломоносовский проспект,Вишневый сад
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/303639034/,Москва и Московская область,sale,flat,3,3,2,48.51,-1,0,5627160.0,,,,,Фруктовый сад
More Development,developer,https://krym.cian.ru/sale/flat/285582222/,Москва и Московская область,sale,flat,6,8,2,50.64,-1,0,12504338.0,,,,,More.Yalta
Таврида Девелопмент,developer,https://krym.cian.ru/sale/flat/302915910/,Москва и Московская область,sale,flat,8,20,2,51.72,-1,0,29997600.0,,,,,Новая Ливадия
Msk Estate,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/308751352/,Москва и Московская область,sale,flat,1,4,1,19.0,-1,0,3515000.0,,Октябрьский проспект,403,Панки,
Msk Estate,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/308751355/,Москва и Московская область,sale,flat,3,4,1,20.2,-1,0,4040000.0,,Октябрьский проспект,403,Панки,
Msk Estate,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/308751357/,Москва и Московская область,sale,flat,3,4,1,28.4,-1,0,5680000.0,,Октябрьский проспект,403,Панки,
Стройспецмонтаж,developer,https://www.cian.ru/sale/flat/300434226/,Москва и Московская область,sale,flat,5,9,2,57.6,-1,0,7200000.0,,,,,Мой город
AUTHOR DEVELOPMENT,developer,https://khotkovo.cian.ru/sale/flat/294351190/,Москва и Московская область,sale,flat,2,9,2,64.5,-1,0,7617450.0,Хотьково, Михеенко,25к7,,Олимп
Msk Estate,real_estate_agent,https://www.cian.ru/sale/flat/308525822/,Москва и Московская область,sale,flat,22,22,1,14.3,-1,0,8280000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
ONE Company,real_estate_agent,https://www.cian.ru/sale/flat/308100205/,Москва и Московская область,sale,flat,22,22,1,14.3,-1,0,8280000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/296124514/,Москва и Московская область,sale,flat,22,22,1,17.2,-1,0,8780000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
Msk Estate,real_estate_agent,https://www.cian.ru/sale/flat/308525825/,Москва и Московская область,sale,flat,22,22,1,17.2,-1,0,8780000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/294621795/,Москва и Московская область,sale,flat,22,22,1,19.4,-1,0,8880000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/305694039/,Москва и Московская область,sale,flat,22,22,1,19.4,-1,0,8880000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
Msk Estate,real_estate_agent,https://www.cian.ru/sale/flat/308525823/,Москва и Московская область,sale,flat,22,22,1,16.0,-1,0,8880000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
ID 113238809,homeowner,https://www.cian.ru/sale/flat/308185428/,Москва и Московская область,sale,flat,8,9,2,35.3,-1,0,8888888.0,,,к25,Крёкшино,Новое Внуково ЖК
ONE Company,real_estate_agent,https://www.cian.ru/sale/flat/300171400/,Москва и Московская область,sale,flat,22,22,1,17.2,-1,0,9110000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/305694241/,Москва и Московская область,sale,flat,22,22,1,20.0,-1,0,9770000.0,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
Сибирь Девелопмент,developer,https://novosibirsk.cian.ru/sale/flat/284461401/,Москва и Московская область,sale,flat,9,25,2,85.3,-1,0,14760200.0,Заельцовский,Овражная ,2А,Заельцовская,Тайм Сквер
ID 73038306,real_estate_agent,https://www.cian.ru/sale/flat/307113976/,Москва и Московская область,sale,flat,4,9,2,45.0,-1,0,17490000.0,Войковский, Зои и Александра Космодемьянских,11,Войковская,
BERI,real_estate_agent,https://www.cian.ru/sale/flat/308564452/,Москва и Московская область,sale,flat,8,12,2,38.3,-1,0,18315000.0,Хорошевский, Куусинена,6К10,Полежаевская,
Tekta Group,developer,https://www.cian.ru/sale/flat/303506233/,Москва и Московская область,sale,flat,8,28,1,39.7,-1,0,18464470.0,Нагорный,,1,Нагорная,Твелв ЖК
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/296060335/,Москва и Московская область,sale,flat,51,53,2,37.4,-1,0,19500000.0,Очаково-Матвеевское,,к1,Мичуринский проспект,Левел Мичуринский ЖК
Estes,real_estate_agent,https://www.cian.ru/sale/flat/307590623/,Москва и Московская область,sale,flat,18,22,1,43.4,-1,0,19500000.0,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
BERI,real_estate_agent,https://www.cian.ru/sale/flat/305924959/,Москва и Московская область,sale,flat,4,5,2,53.9,-1,0,19790000.0,Ломоносовский, Строителей,5К4,Университет,
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/303789273/,Москва и Московская область,sale,flat,11,34,1,46.4,-1,0,19990000.0,Обручевский, Архитектора Власова,71к2,Воронцовская,Ever
НДВ,real_estate_agent,https://www.cian.ru/sale/flat/308421741/,Москва и Московская область,sale,flat,13,17,2,52.2,-1,0,19950000.0,Теплый Стан,Ленинский проспект,127,Тропарёво,
Villagio Realty,real_estate_agent,https://www.cian.ru/sale/flat/308633321/,Москва и Московская область,sale,flat,7,25,2,62.9,-1,0,20500000.0,Покровское-Стрешнево, Большая Набережная,19к3,Тушинская,
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/308490659/,Москва и Московская область,sale,flat,12,12,1,42.06,-1,0,20600000.0,Покровское-Стрешнево,Летная ,95Бк2,Спартак,ÁLIA
Villagio Realty,real_estate_agent,https://www.cian.ru/sale/flat/308467163/,Москва и Московская область,sale,flat,5,14,2,48.25,-1,0,21999000.0,Даниловский,Симоновская набережная,вл2Ас5,Автозаводская,FORIVER
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/306756745/,Москва и Московская область,sale,flat,18,27,2,60.0,-1,0,23000000.0,Лефортово, Крузенштерна,10к1,Авиамоторная,Символ
Ольга Медведева,realtor,https://www.cian.ru/sale/flat/308178641/,Москва и Московская область,sale,flat,19,24,2,60.0,-1,0,23200000.0,Метрогородок,Тагильская ,2к1,Бульвар Рокоссовского,Сиреневый парк
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/304119233/,Москва и Московская область,sale,flat,8,24,2,45.2,-1,0,23300000.0,Хорошево-Мневники,Шелепихинская набережная,40к2,Народное Ополчение,Sydney City
Delight Realty,real_estate_agent,https://www.cian.ru/sale/flat/304298307/,Москва и Московская область,sale,flat,13,24,1,42.9,-1,0,24000000.0,Хорошевский,Хорошевское шоссе,25Ак1,Полежаевская,Династия
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/308768570/,Москва и Московская область,sale,flat,14,48,1,42.0,-1,0,24500000.0,Хорошево-Мневники, Народного Ополчения,15К1,Народное Ополчение,Wellton Towers
BERI,real_estate_agent,https://www.cian.ru/sale/flat/308567756/,Москва и Московская область,sale,flat,6,12,2,49.9,-1,0,24740000.0,Филевский парк,Кастанаевская ,7,Багратионовская,
Анна Романова,realtor,https://www.cian.ru/sale/flat/306101401/,Москва и Московская область,sale,flat,11,24,2,61.4,-1,0,24990000.0,Отрадное, Римского-Корсакова,11к4,Отрадное,Римского-Корсакова 11
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/308803035/,Москва и Московская область,sale,flat,3,8,2,57.7,-1,0,25499000.0,Гагаринский,Ленинский проспект,57,Вавиловская,
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/299215919/,Москва и Московская область,sale,flat,9,21,2,56.9,-1,0,28999000.0,Хорошевский, Зорге,9Ак1,Зорге,Зорге 9
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/297359190/,Москва и Московская область,sale,flat,11,20,2,64.0,-1,0,30000000.0,Хорошево-Мневники, Шеногина,2,Шелепиха,Sydney City
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/308536828/,Москва и Московская область,sale,flat,14,28,2,67.0,-1,0,30000000.0,Можайский,переулок 2-й Петра Алексеева,5,Рабочий посёлок,КутузовGRAD II
ЛюксДом,real_estate_agent,https://www.cian.ru/sale/flat/306867070/,Москва и Московская область,sale,flat,16,36,1,41.1,-1,0,31500000.0,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/306977986/,Москва и Московская область,sale,flat,9,21,1,42.1,-1,0,31900000.0,Басманный, Земляной Вал,37,Чкаловская,Дом Chkalov
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/307108276/,Москва и Московская область,sale,flat,1,6,2,58.8,-1,0,32340000.0,Таганский,2-й Гончарный переулок,3,Таганская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/288460035/,Москва и Московская область,sale,flat,9,21,2,50.3,-1,0,32900000.0,Басманный, Земляной Вал,37к1,Чкаловская,Дом Chkalov
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308628895/,Москва и Московская область,sale,flat,14,41,2,49.73,-1,0,33000000.0,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
Delight Realty,real_estate_agent,https://www.cian.ru/sale/flat/307145183/,Москва и Московская область,sale,flat,1,10,2,63.5,-1,0,33900000.0,Хамовники,Оболенский переулок,7,Фрунзенская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/302231767/,Москва и Московская область,sale,flat,9,46,2,49.0,-1,0,35000000.0,Дорогомилово,Кутузовский проезд,16С1,Фили,River Park Кутузовский
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/308475472/,Москва и Московская область,sale,flat,7,19,2,77.0,-1,0,35300000.0,Покровское-Стрешнево,Вивальди кв-л,,Спартак,Клубный Город на Реке Примавера ЖК
Евгения Гась,realtor,https://www.cian.ru/sale/flat/305248319/,Москва и Московская область,sale,flat,14,40,2,65.6,-1,0,36500000.0,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/307996388/,Москва и Московская область,sale,flat,2,5,2,60.0,-1,0,38500000.0,Хамовники,Комсомольский проспект,14/1К3,Парк Культуры,
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/302295108/,Москва и Московская область,sale,flat,10,46,2,58.5,-1,0,39900000.0,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/306359685/,Москва и Московская область,sale,flat,3,6,2,82.0,-1,0,49900000.0,Пресненский,Новопресненский переулок,7,Краснопресненская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/300983679/,Москва и Московская область,sale,flat,13,21,2,80.3,-1,0,52000000.0,Раменки,Мосфильмовская ,88к4с2,Раменки,Мосфильмовский
Delight Realty,real_estate_agent,https://www.cian.ru/sale/flat/307935729/,Москва и Московская область,sale,flat,8,10,2,59.7,-1,0,55000000.0,Таганский,Котельническая набережная,1/15кВ,Таганская,
Whitewill Москва-Сити,real_estate_agent,https://www.cian.ru/sale/flat/308783020/,Москва и Московская область,sale,flat,35,78,2,83.0,-1,0,65000000.0,Пресненский,1-й Красногвардейский проезд,22,Деловой центр,NEVA TOWERS
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303370372/,Москва и Московская область,sale,flat,4,8,1,57.0,-1,0,68900000.0,Таганский,Тессинский переулок,1,Чкаловская,"Тессинский, 1"
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/308589364/,Москва и Московская область,sale,flat,38,40,2,115.4,-1,0,71000000.0,Обручевский,Профсоюзная ,64к2,Новые Черёмушки,Дирижабль
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299558863/,Москва и Московская область,sale,flat,2,4,2,136.6,-1,0,75000000.0,Донской,Варшавское шоссе,9с28,Тульская,Даниловская мануфактура
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/301041042/,Москва и Московская область,sale,flat,3,7,2,70.0,-1,0,90460000.0,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов Театральный Дом
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/305062277/,Москва и Московская область,sale,flat,4,7,2,65.0,-1,0,94000000.0,Хамовники,Комсомольский проспект,42С2,Спортивная,Clerkenwell House
Soul Estate,real_estate_agent,https://www.cian.ru/sale/flat/304171712/,Москва и Московская область,sale,flat,16,20,2,90.0,-1,0,94500000.0,Пресненский,Средний Тишинский переулок,5,Белорусская,Дом на Тишинке
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/305274218/,Москва и Московская область,sale,flat,2,5,2,84.63,-1,0,139639500.0,Басманный,Потаповский переулок,6С1,Чистые пруды,Абрикосов
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/307660856/,Москва и Московская область,sale,flat,2,6,2,87.0,-1,0,200100000.0,Хамовники,Саввинская набережная,27,Спортивная,Саввинская 27 от Level
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/304026929/,Москва и Московская область,sale,flat,10,23,1,37.6,-1,0,5831760.0,,,,,Отражение
Винсент Недвижимость Центральный Офис номер 1,real_estate_agent,https://sochi.cian.ru/sale/flat/277328404/,Москва и Московская область,sale,flat,4,10,1,24.0,-1,0,12000000.0,Дагомыс пгт, Ленинградская,7А,,Cosmos Stay Le Rond Sochi
Недвижимость у моря,real_estate_agent,https://sochi.cian.ru/sale/flat/308250031/,Москва и Московская область,sale,flat,6,7,2,70.0,-1,0,18500000.0,Дагомыс пгт, Ленинградская,26А/1,,
ID 122471773,homeowner,https://sochi.cian.ru/sale/flat/308023241/,Москва и Московская область,sale,flat,11,14,2,100.2,-1,0,85000000.0,Центральный, Роз,6/6А,,
Капитал,developer,https://ryazan.cian.ru/sale/flat/292410247/,Москва и Московская область,sale,flat,24,25,1,26.21,-1,0,3275464.0,Железнодорожный, Земнухова,,,СМАРТ квартал Центральный
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301286110/,Москва и Московская область,sale,flat,1,3,2,61.2,-1,0,5501880.0,Прикубанский, Имени Валерия Вишневецкого,13/1,,Отрада
Эльдениз Джафаров,realtor,https://khimki.cian.ru/sale/flat/278651048/,Москва и Московская область,sale,flat,5,15,2,37.3,-1,0,5800000.0,Велтон Парк Новая Сходня мкр, Беговая,12,,Wellton Park Новая Сходня
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/294488165/,Москва и Московская область,sale,flat,2,3,2,67.78,-1,0,9489200.0,Прикубанский, Атлантическая,2к8,,Гарантия в Немецкой Деревне
АРТ-СТРОЙ РИЭЛТ,real_estate_agent,https://kazan.cian.ru/sale/flat/305047333/,Москва и Московская область,sale,flat,15,25,1,48.0,-1,0,9900000.0,Советский, Аметьевская магистраль,18к5,Аметьево,
ID 12262773,homeowner,https://www.cian.ru/sale/flat/304953935/,Москва и Московская область,sale,flat,3,14,2,52.0,-1,0,10249000.0,Крюково,Зеленоград,к1624,Зеленоград — Крюково,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/306933992/,Москва и Московская область,sale,flat,2,16,2,54.0,-1,0,15500000.0,Ясенево,Литовский бульвар,10К1,Ясенево,
Солнечный Сочи,real_estate_agent,https://sochi.cian.ru/sale/flat/283743935/,Москва и Московская область,sale,flat,7,10,2,48.25,-1,0,17000000.0,Хостинский, Шоссейная,,,Wyndham Sochi Hotel
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/297704043/,Москва и Московская область,sale,flat,15,21,1,36.5,-1,0,17500000.0,Головинский,Кронштадтский бульвар,к1/2,Водный стадион,Кронштадтский 9
Ксения Петрова,realtor,https://spb.cian.ru/sale/flat/308861934/,Москва и Московская область,sale,flat,5,6,2,70.0,-1,0,18250000.0,Центральный,Конная ,22/5,Площадь Александра Невского,
Estes,real_estate_agent,https://www.cian.ru/sale/flat/307590621/,Москва и Московская область,sale,flat,18,22,1,43.2,-1,0,19200000.0,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/293861271/,Москва и Московская область,sale,flat,9,45,1,46.3,-1,0,21000000.0,Хорошево-Мневники, Шеногина,,Шелепиха,Sydney City
Prime,real_estate_agent,https://www.cian.ru/sale/flat/306015204/,Москва и Московская область,sale,flat,1,5,2,58.8,-1,0,24400000.0,Таганский,Таганская ,24С5,Марксистская,
SPENСER ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/301635513/,Москва и Московская область,sale,flat,6,10,2,54.2,-1,0,26500000.0,Дорогомилово,Кутузовский проспект,4/2,Киевская,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/302727288/,Москва и Московская область,sale,flat,11,15,2,53.0,-1,0,30500000.0,Аэропорт,Ленинградский проспект,36с39,Динамо,ВТБ Арена парк
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/304780860/,Москва и Московская область,sale,flat,19,25,2,45.7,-1,0,32000000.0,Филевский парк,Береговой проезд,5Ак3,Фили,Фили Град
Dream Realty,real_estate_agent,https://www.cian.ru/sale/flat/304167790/,Москва и Московская область,sale,flat,3,6,2,71.4,-1,0,38500000.0,Даниловский,проспект Лихачева,18к3,Технопарк,Квартал на набережной NOW
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308358535/,Москва и Московская область,sale,flat,19,53,2,75.0,-1,0,51500000.0,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/302620422/,Москва и Московская область,sale,flat,11,13,2,77.0,-1,0,64000000.0,Аэропорт,Ленинградский проспект,36с36,Динамо,ВТБ Арена парк
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298824034/,Москва и Московская область,sale,flat,3,5,2,47.8,-1,0,65000000.0,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/296106312/,Москва и Московская область,sale,flat,4,7,2,66.1,-1,0,87015900.0,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов Театральный Дом
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/296106334/,Москва и Московская область,sale,flat,4,7,2,88.4,-1,0,116583780.0,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов Театральный Дом
Сибирь Девелопмент,developer,https://novosibirsk.cian.ru/sale/flat/284461355/,Москва и Московская область,sale,flat,23,25,1,96.8,-1,0,20424800.0,Заельцовский,Овражная ,2А,Заельцовская,Тайм Сквер
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301125910/,Москва и Московская область,sale,flat,2,4,1,35.95,-1,0,4505000.0,,,,,Микрорайон Новая Елизаветка
ID 80857185,homeowner,https://krasnodar.cian.ru/sale/flat/304212326/,Москва и Московская область,sale,flat,4,10,2,54.0,-1,0,7000000.0,Прикубанский, Имени 40-летия Победы,56,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/304026992/,Москва и Московская область,sale,flat,4,23,2,51.9,-1,0,7006500.0,Прикубанский, Конгрессная,43,,Отражение
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/301770092/,Москва и Московская область,sale,flat,5,7,2,36.0,-1,0,7800000.0,Адлерский, Белых Акаций,,,Olivia
Center Group,real_estate_agent,https://kazan.cian.ru/sale/flat/308328363/,Москва и Московская область,sale,flat,4,10,1,48.0,-1,0,9200000.0,Советский, Зур Урам,1Кк3,Горки,МЧС
АРТ-СТРОЙ РИЭЛТ,real_estate_agent,https://kazan.cian.ru/sale/flat/255399846/,Москва и Московская область,sale,flat,20,26,2,51.0,-1,0,9899000.0,Советский, Аметьевская магистраль,18к3,Аметьево,Легенда
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/302078369/,Москва и Московская область,sale,flat,5,7,2,54.3,-1,0,12600000.0,Адлерский, Белых Акаций,,,Olivia
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/243611953/,Москва и Московская область,sale,flat,5,9,2,54.5,-1,0,14000000.0,Хостинский, Яна Фабрициуса,2/17,,Фестивальный
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/296825680/,Москва и Московская область,sale,flat,7,7,2,55.0,-1,0,14500000.0,Адлерский, Просвещения,118/1,,
Солнечный Сочи,real_estate_agent,https://sochi.cian.ru/sale/flat/307005784/,Москва и Московская область,sale,flat,2,4,2,60.4,-1,0,20135000.0,Хостинский,Курортный проспект,86к1,,
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/308070067/,Москва и Московская область,sale,flat,5,5,1,54.7,-1,0,22000000.0,Центральный,Караванная ,3/35,Гостиный двор,
Винсент Недвижимость. комплексное сопровождение сделки.,real_estate_agent,https://sochi.cian.ru/sale/flat/308459033/,Москва и Московская область,sale,flat,5,18,2,65.0,-1,0,22750000.0,Адлерский, Кирпичная,2к2,,Триумф
Солнечный Сочи,real_estate_agent,https://sochi.cian.ru/sale/flat/306836188/,Москва и Московская область,sale,flat,7,8,2,55.0,-1,0,25000000.0,с. Эстосадок, Каменка,3,,
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/297371569/,Москва и Московская область,sale,flat,4,6,2,76.6,-1,0,37103093.0,Петроградский,Петровский проспект,2с2,Спортивная,"Элитный комплекс ""ROYAL PARK"""
Винсент Недвижимость Центральный Офис номер 1,real_estate_agent,https://sochi.cian.ru/sale/flat/308404247/,Москва и Московская область,sale,flat,1,3,1,41.2,-1,0,47000000.0,Центральный, Пирогова,5/10,,
RRR,developer,https://yaroslavl.cian.ru/sale/flat/292663496/,Москва и Московская область,sale,flat,2,12,1,40.5,-1,0,4263400.0,пос. Красный Бор, Мирная,11,,Сити-Парк Преображение
Мир Недвижимости,real_estate_agent,https://dmitrov.cian.ru/sale/flat/287505029/,Москва и Московская область,sale,flat,1,4,2,49.6,-1,0,4550000.0,Дмитров,Рогачевская ,35,,
Програнд,developer,https://kemerovo.cian.ru/sale/flat/297062608/,Москва и Московская область,sale,flat,2,12,1,37.4,-1,0,5049000.0,Ленинский,Ленинградский проспект,53к2,,Верхний бульвар
Этажи Москва,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/304851576/,Москва и Московская область,sale,flat,3,14,1,38.8,-1,0,5900000.0,Красково дп, Школьная,2/1,,
Атмосфера,developer,https://kemerovo.cian.ru/sale/flat/303572394/,Москва и Московская область,sale,flat,12,15,2,46.5,-1,0,6975000.0,Рудничный,,,,Чемпион-парк ЖК
БАРС Лизинг,real_estate_agent,https://balashikha.cian.ru/sale/flat/296594731/,Москва и Московская область,sale,flat,13,24,1,41.4,-1,0,7100000.0,, Разина,1А,Салтыковская,28 микрорайон
Мир Недвижимости,real_estate_agent,https://dmitrov.cian.ru/sale/flat/296193586/,Москва и Московская область,sale,flat,1,12,2,54.5,-1,0,7400000.0,Дмитров,Московская ,21,,
МИЭЛЬ Офис Пречистенка,real_estate_agent,https://www.cian.ru/sale/flat/305868556/,Москва и Московская область,sale,flat,4,8,1,40.5,-1,0,9400000.0,,,5/2,Кедровая,"Новые Ватутинки, мкр. Заречный"
ID 70960362,unknown,https://mahachkala.cian.ru/sale/flat/308521477/,Москва и Московская область,sale,flat,2,3,2,35.5,-1,0,9400000.0,с. Гуниб, Имени Николая Пирогова,,,
Колди,developer,https://www.cian.ru/sale/flat/302241111/,Москва и Московская область,sale,flat,12,21,1,38.59,-1,0,12348506.0,Нижегородский,Автомобильный проезд,4,Калитники,N’ice Loft
Sezar Group,developer,https://www.cian.ru/sale/flat/303106303/,Москва и Московская область,sale,flat,2,51,1,37.01,-1,0,17209650.0,Хорошевский,2-й Хорошевский проезд,7С15,Хорошёвская,SEZAR CITY
Павел Михайлов,realtor,https://www.cian.ru/sale/flat/308083231/,Москва и Московская область,sale,flat,4,13,1,41.1,-1,0,19950000.0,Даниловский, Родченко,2,ЗИЛ,ЗИЛАРТ
